Evidence ID,Recorded UTC,Exact Object ID,Drive ID,Artifact ID,Evidence Role,Primary Evidence,Summary Only,Derives From,Code Fixture ID,Computational Fixture ID,Methodological Family,Review ID,Evidence Class,Source URL,Status
EV-P02LM012-RECEIPT,2026-07-24T22:30:00Z,P02-LM-012 predecessor identity / LCR-DER-040-v1.0,1gYx96KCbpYbRwCEyJeXSYXcHQUWNit2XVW8mkFfZtXE,LCR-REC-041-v1.0,IDENTITY_RECEIPT,TRUE,FALSE,LCR-DER-040-v1.0,BODY_BYTES:8999; SHA256:8c30cd49ff0eedfc4fc55832b966f242350f0f13d54bb71b3d85d4c1338f65dd,,Byte-exact source identity,,REPRODUCIBILITY RECEIPT,https://docs.google.com/document/d/1gYx96KCbpYbRwCEyJeXSYXcHQUWNit2XVW8mkFfZtXE/edit,IDENTITY PASS FOR HISTORICAL BYTES ONLY / MATHEMATICAL OBJECT AMEND REQUIRED / NOT ACTIVE REVIEW EVIDENCE
EV-P02LM012-REQUEST,2026-07-24T22:30:00Z,P02-LM-012 predecessor / LCR-DER-040-v1.0,1OfTRz1T2sdJbFDgXPB3M7tSaO3EgTb01yrWs4flQuek,LCR-REQ-042-v1.0,EXTERNAL_REVIEW_ROUTING,FALSE,TRUE,LCR-DER-040-v1.0; LCR-REC-041-v1.0,,,Historical hash-specific composition/scaling review,SUPERSEDED,REVIEW REQUEST,https://docs.google.com/document/d/1OfTRz1T2sdJbFDgXPB3M7tSaO3EgTb01yrWs4flQuek/edit,SUPERSEDED REVIEW ROUTE / PROVENANCE ONLY / USE LCR-REQ-045-v1.0
EV-P02-GPAUD190,2026-07-24T22:58:00Z,P0.2 twelve-interface exact typed-Palm cubic chain,1FP9eZ9peiXSLbsQIaS-r2mveUIVuLWHCmjB2h9tI2_A,GP-AUD-190-v1.0,SAME_LINE_ADVERSARIAL_AUDIT,TRUE,FALSE,P02-LM-003/004-v1.1/006/007/009/010-v1.1/011/012; terminal P02-LM-001/002/005/008; LCR-COR-041,NONE,No new numerical fixture; exact symbolic/probability composition audit,"OpenAI same-line event inclusion, power-count, common-domain, RCE-version, and status audit",REV-P02-GPAUD190-SAME,EXACT-LAW SAME-LINE COMPOSITION AUDIT / NONPRIMARY FOR INDEPENDENCE,https://docs.google.com/document/d/1FP9eZ9peiXSLbsQIaS-r2mveUIVuLWHCmjB2h9tI2_A/edit,PASS SAME-LINE / ZERO INDEPENDENCE CREDIT / P0.2 OPEN
EV-P01-LS-DER-004,2026-07-24T22:55:00Z,P0.1 Domain D / D+ chart coverage,1GbZajOphtKmnmK7Iwgf2XdxYvz0YcDJ64KB65Ze-dNs,LS-DER-004-v1.0,GEOMETRIC_PROOF,TRUE,FALSE,GP-SPEC-166; GP-DATA-178; GP-DER-186; LCR-AUD-008,,,OpenAI same-line geometric containment,REV-P01-GPDER186-SAME,DPLUS CHART COVERAGE / TORUS LIFT,https://docs.google.com/document/d/1GbZajOphtKmnmK7Iwgf2XdxYvz0YcDJ64KB65Ze-dNs/edit,PASS SAME-LINE / NON-GP REVIEW OPEN
EV-EC019-LS-AUD-005,2026-07-24T22:55:00Z,EC-019 A-line package,1_wXNs_8bQpAyd_XzbpzZpu0Dot4eObEXx6Qpfdn8C-0,LS-AUD-005-v1.0,PACKAGE_INTAKE_AUDIT,TRUE,FALSE,Landing folder 1VrQft...; LS-REQ-002; CL-DATA-214,,,Drive direct-folder and exact-name inspection,,RAW PACKAGE AVAILABILITY,https://docs.google.com/document/d/1_wXNs_8bQpAyd_XzbpzZpu0Dot4eObEXx6Qpfdn8C-0/edit,CANNOT VERIFY / CARRIERS ABSENT
EV-P01-LS-DER-005,2026-07-24T23:10:00Z,P0.1 exact object crosswalk,1744xIkPdn3Uqf5EcopksMoEL56-4LkbhKzKRP2A98i8,LS-DER-005-v1.0,OBJECT_IDENTITY_PROOF,TRUE,FALSE,Frozen theorem; GP-DER-034; GP-DER-044/045/046/186; GP-PROT-065,,,OpenAI same-line exact-measure crosswalk,,EXACT LAW / EVENT / WEIGHT / QUOTIENT FIREWALL,https://docs.google.com/document/d/1744xIkPdn3Uqf5EcopksMoEL56-4LkbhKzKRP2A98i8/edit,PASS SAME-LINE / NON-GP INTEGRATOR REVIEW OPEN
EV-NORM-CROSSWALK-191,2026-07-24T23:12:00Z,EXACT_SIDE24_SIX_PIN_TYPED_NORMALIZER_SHARED_OBJECT,14pC5Srg28xhT2yl2zSRLyfog2OAyVzoEoP79kJTq054,GP-COR-191-v1.0,OBJECT_IDENTITY_CROSSWALK,FALSE,TRUE,GP-DATA-123; LCR-DER-003; LCR-DER-019,NONE,No computation; exact statement and notation crosswalk,OpenAI same-line evidence-lineage and review-deduplication audit,NONE,NONPRIMARY ROUTING / IDENTITY EVIDENCE,https://docs.google.com/document/d/14pC5Srg28xhT2yl2zSRLyfog2OAyVzoEoP79kJTq054/edit,ACTIVE / SHARED OBJECT CONFIRMED / REVIEW STILL OPEN
EV-NORM-JOINTREQ-191,2026-07-24T23:12:00Z,P0.1-G_AND_P02-LM-006_JOINT_REVIEW,1V7mFow1ddZQqtH6AsDkAQxTM3oWQKG4snpUPgErQMkc,GP-REQ-191-v1.0,INDEPENDENT_REVIEW_REQUEST,FALSE,TRUE,GP-COR-191; GP-REQ-179; LCR-REQ-018,NONE,Future independent Pass-A reconstruction,Joint two-hash review with one lineage credit,NONE,REVIEW ROUTING / NO EVIDENCE UNTIL EXECUTED,https://docs.google.com/document/d/1V7mFow1ddZQqtH6AsDkAQxTM3oWQKG4snpUPgErQMkc/edit,OPEN ASSIGNMENT
EV-P02LM006-HERMITE,2026-07-24T23:10:00Z,P02-LM-006,1ugHOaFmfuo7hoCoFeNbvjjsJ5qwXaiL17FEIWWpc_g8,GP-DER-190-v1.0,DETERMINISTIC_HELPER_DERIVATION,TRUE,FALSE,Exact ordered value/gradient pins; repeated-node divided differences,N1-N2 sign/factor identities,,OpenAI same-family deterministic reconstruction,REV-P02LM006-HERMITE-OAI-001,EXACT ALGEBRAIC COMPANION,https://docs.google.com/document/d/1ugHOaFmfuo7hoCoFeNbvjjsJ5qwXaiL17FEIWWpc_g8/edit,PASS-SAME-LINE / ZERO TERMINAL CREDIT
EV-P01-P02-LM005-REUSE,2026-07-24T23:20:00Z,P0.1 exact nine-jet regularity dependency,1e8u5p9b4lEnRaZRNytj2Tu9ncAS1OnjhRbi4FP0hYU4,P02-LM-005 / LCR-CAP-016-v1.0,CLOSED_SHARED_DEPENDENCY,TRUE,FALSE,GP-DER-044; CL-AUD-074; exact Q6r nine-jet object,,,Anthropic structural analytic reconstruction,REV-P01-P02-LM005-CL074,EXACT NINE-JET LAW / DENSITY / MOMENTS,https://docs.google.com/document/d/1e8u5p9b4lEnRaZRNytj2Tu9ncAS1OnjhRbi4FP0hYU4/edit,CLOSED DEPENDENCY / ONE LINEAGE / NOT P01 THEOREM APPROVAL
EV-P01-LS-COR-004,2026-07-24T23:20:00Z,P0.1 review-credit graph,108b7yRMMEL741qpKhhhj2dgK8eGkZKxVRUntSbWoAPk,LS-COR-004-v1.0,REVIEW_CREDIT_RECONCILIATION,TRUE,FALSE,P02-LM-005; P02-LM-006; P02-LM-002; P02-LM-008; P0.1,,,OpenAI evidence-lineage reconciliation,,SHARED DEPENDENCY / NO DOUBLE COUNT,https://docs.google.com/document/d/108b7yRMMEL741qpKhhhj2dgK8eGkZKxVRUntSbWoAPk/edit,CURRENT
EV-GT5-CROSSWALK-193,2026-07-24T23:42:00Z,EXACT_SIX_PIN_CONDITIONED_GT5_SHARED_OBJECT,1hWY2i65BConvvEUBsVEn2J-gzExR0l6yEwQwC2yCgq0,GP-COR-193-v1.0,OBJECT_IDENTITY_CROSSWALK,FALSE,TRUE,GP-DER-046; LS-COR-001; LCR-DER-021,NONE,No computation; theorem and application crosswalk,OpenAI same-line evidence-lineage and review-deduplication audit,NONE,NONPRIMARY ROUTING / IDENTITY EVIDENCE,https://docs.google.com/document/d/1hWY2i65BConvvEUBsVEn2J-gzExR0l6yEwQwC2yCgq0/edit,ACTIVE / SHARED GT5 CONFIRMED / REVIEWS OPEN
EV-GT5-JOINTREQ-193,2026-07-24T23:42:00Z,P0.1-T_AND_P02-LM-007_JOINT_REVIEW,1757b8VaYhC6BzhPFPqpvJtE3vbnSG5p8Pz7Bf8wHisw,GP-REQ-193-v1.0,INDEPENDENT_REVIEW_REQUEST,FALSE,TRUE,GP-COR-193; LCR-REQ-007; LCR-REQ-023,NONE,Future signed-index GT5 Pass-A reconstruction,Joint two-carrier review with one lineage credit,NONE,REVIEW ROUTING / NO EVIDENCE UNTIL EXECUTED,https://docs.google.com/document/d/1757b8VaYhC6BzhPFPqpvJtE3vbnSG5p8Pz7Bf8wHisw/edit,OPEN ASSIGNMENT
EV-TAYLOR-CROSSWALK-194,2026-07-24T23:55:00Z,PIN_PRESERVING_C1_TAYLOR_TRANSFER_SHARED_INTERFACE,1qvfGFsiegUHMWX6l_56xXF9CoIs9J-2eg1djOa6yWrk,GP-COR-194-v1.0,INTERFACE_IDENTITY_CROSSWALK,FALSE,TRUE,GP-DER-045; GP-DER-186; LCR-DER-016-v1.1,NONE,No computation; proof-interface and scope crosswalk,OpenAI same-line review-deduplication and scope firewall,NONE,NONPRIMARY ROUTING / INTERFACE EVIDENCE,https://docs.google.com/document/d/1qvfGFsiegUHMWX6l_56xXF9CoIs9J-2eg1djOa6yWrk/edit,ACTIVE / SHARED INTERFACE CONFIRMED / APPLICATION REVIEWS OPEN
EV-TAYLOR-JOINTREQ-194,2026-07-24T23:55:00Z,P0.1-D_AND_P02-LM-004_JOINT_TRANSFER_REVIEW,1mM355KwRN4ZiYCB9FHftl5gdiIT1BuYoQQhGMQKgynQ,GP-REQ-194-v1.0,INDEPENDENT_REVIEW_REQUEST,FALSE,TRUE,GP-COR-194; LCR-REQ-007; LCR-REQ-039,NONE,Future independent Taylor-transfer Pass-A reconstruction,Joint interface review with separate application verdicts,NONE,REVIEW ROUTING / NO EVIDENCE UNTIL EXECUTED,https://docs.google.com/document/d/1mM355KwRN4ZiYCB9FHftl5gdiIT1BuYoQQhGMQKgynQ/edit,OPEN ASSIGNMENT
EV-P02LM012-DER043,2026-07-24T23:21:00Z,P02-LM-012 / LCR-DER-043-v1.0,1M141iAu0kh5Slz1Ph_9YQhiRL3Edm8m0aja95Cx53UM,LCR-DER-043-v1.0,PRIMARY_DERIVATION_SUCCESSOR,TRUE,FALSE,P02-LM-004 v1.1; P02-LM-005/006/007/009/010 v1.1; P02-LM-011; GP-AUD-191; LCR-COR-041,BODY_BYTES:10808; SHA256:cfbbd5913667aa347ff7102c2d058dcdc9f1d791dd35e6ca727f4c3ea65eab74,Drive text-export roundtrip identity,OpenAI coordinate-typed common-domain reconstruction,REV-P02LM012-OAI-SELF-002,CURRENT EXACT CONDITIONAL COMPATIBILITY PROOF CANDIDATE,https://docs.google.com/document/d/1M141iAu0kh5Slz1Ph_9YQhiRL3Edm8m0aja95Cx53UM/edit,CURRENT / DRIVE-ROUNDTRIP PASS / EXTERNAL REVIEW OPEN / ZERO INDEPENDENCE CREDIT
EV-P02LM012-REC044,2026-07-24T23:21:00Z,P02-LM-012 current identity / LCR-DER-043-v1.0,1m3rnLueX1k5YV5hilw1T1CCUGMqy-zk8ji88EhMP4Jo,LCR-REC-044-v1.0,IDENTITY_RECEIPT,TRUE,FALSE,LCR-DER-043-v1.0,BODY_BYTES:10808; SHA256:cfbbd5913667aa347ff7102c2d058dcdc9f1d791dd35e6ca727f4c3ea65eab74,Drive download/export reproduction,Byte-exact source identity,NONE,CURRENT REPRODUCIBILITY RECEIPT,https://docs.google.com/document/d/1m3rnLueX1k5YV5hilw1T1CCUGMqy-zk8ji88EhMP4Jo/edit,CURRENT IDENTITY PASS / NO MATHEMATICAL OR INDEPENDENCE CREDIT
EV-P02LM012-REQ045,2026-07-24T23:21:00Z,P02-LM-012 / LCR-DER-043-v1.0,1g5_aDTdD0xt1WIdk4ex8a5fUFpz3Gr26PgpUGTmch8U,LCR-REQ-045-v1.0,EXTERNAL_REVIEW_ROUTING,FALSE,TRUE,LCR-DER-043-v1.0; LCR-REC-044-v1.0; GP-AUD-191-v1.0,,Future independent C0-C14 reconstruction,Coordinate-typed common-domain and chart-lift review,PENDING,REVIEW REQUEST,https://docs.google.com/document/d/1g5_aDTdD0xt1WIdk4ex8a5fUFpz3Gr26PgpUGTmch8U/edit,OPEN ASSIGNMENT / SOLE ACTIVE P02-LM-012 REVIEW ROUTE
EV-INTAKE-GPAUD196,2026-07-24T23:59:00Z,P0.1_P0.2_INDEPENDENT_REVIEW_INTAKE_STATE,1N_k9KLeO143VJWZ4bz2BffGEqefSijcjVb6AZpPQ3AI,GP-AUD-196-v1.0,STATUS_AND_LINEAGE_AUDIT,FALSE,TRUE,Family A/B intake docs; LS-REQ-006/007; GP-README-195; LS-COR-005; shared review folders,NONE,No computation; folder and document-state inspection,OpenAI same-line intake/evidence audit,REV-INTAKE-GPAUD196-SAME,NONPRIMARY STATUS EVIDENCE / ZERO INDEPENDENT MATHEMATICAL CREDIT,https://docs.google.com/document/d/1N_k9KLeO143VJWZ4bz2BffGEqefSijcjVb6AZpPQ3AI/edit,CURRENT / REVIEW INFRASTRUCTURE READY / EXECUTION NOT STARTED
EV-SHARED-LSCOR005,2026-07-24T23:35:00Z,P0.1_P0.2_SHARED_INTERFACE_REVIEW_GRAPH,1NxeCfDxLtat2fCDHSdJzEfm8ORqs0_RDhTrY49_dAfA,LS-COR-005-v1.0,REVIEW_CREDIT_AND_APPLICATION_SCOPE_RECONCILIATION,FALSE,TRUE,GP-COR/REQ-191 exact normalizer; GP-COR/REQ-193 repaired GT5; GP-COR/REQ-194 Taylor transfer; P0.1 frozen hash; P0.2 interface carriers,NONE,"No computation; exact statement, carrier, application, and lineage crosswalk",OpenAI same-line review-routing and double-count prevention,NONE,NONPRIMARY ROUTING / REVIEW-CREDIT FIREWALL,https://docs.google.com/document/d/1NxeCfDxLtat2fCDHSdJzEfm8ORqs0_RDhTrY49_dAfA/edit,CURRENT / THREE SHARED INTERFACES / ROUTING ONLY / ZERO INDEPENDENCE CREDIT
EV-P01-LS-AUD-006,2026-07-24T23:55:00Z,P0.1 Domain D explicit Taylor constant,1pitjLTwCOgffbol9noR2EJFbRDfiEfDXGdCkd1WvlGI,LS-AUD-006-v1.0,SYMBOLIC_AUDIT_AND_SOURCE_REPLAY,TRUE,FALSE,GP-DER-100; GP-DATA-101; GP-DER-045; GP-DER-186,Audit source SHA e17ce123...; published source SHA b2252c33...,SymPy exact derivation + CPython source replay,OpenAI same-line independent symbolic route,,EXPLICIT C_D / r_D,https://docs.google.com/document/d/1pitjLTwCOgffbol9noR2EJFbRDfiEfDXGdCkd1WvlGI/edit,PASS SAME-LINE / NON-GP FULL-ARITHMETIC REVIEW OPEN
EV-P01-LS-DATA006-SOURCE,2026-07-25T00:05:00Z,P0.1 Domain D explicit Taylor audit source,1dUOI9rEvu-6-2-t8P6NSEK4ahnXNYwir8Bbd_OxQGN8,LS-DATA-006-v1.0-SOURCE-MIRROR,HUMAN_READABLE_SOURCE_MIRROR,TRUE,FALSE,LS-AUD-006; GP-DATA-101,"Raw preimage 11,137 B; SHA e17ce1230d55387a8d24712f1e4e21580734966c71f0d1fd5e5119ec795e1c19",SymPy exact symbolic audit source mirror,OpenAI same-line source publication,REV-P01-LSAUD006-SAME,SOURCE MIRROR / RAW IDENTITY DECLARED,https://docs.google.com/document/d/1dUOI9rEvu-6-2-t8P6NSEK4ahnXNYwir8Bbd_OxQGN8/edit,CURRENT MIRROR / DOCS EXPORT NOT ASSERTED RAW-EQUAL / ZERO INDEPENDENCE CREDIT
EV-P01-LS-DATA006-RESULT,2026-07-25T00:05:00Z,P0.1 Domain D explicit Taylor audit result,1ueMzOXB1uJAA9ToTRCBGadpvkJR4fiisjYDB0IRPsCc,LS-DATA-006-v1.0-RESULT-MIRROR,HUMAN_READABLE_RESULT_MIRROR,TRUE,FALSE,LS-AUD-006; GP-DATA-101,"Raw preimage 4,467 B; SHA 334b36f73c9a60b99e5ebd6994fef277bb779f1352f6566a75eedb2c3ef66334",Exact symbolic output and byte-replay summary,OpenAI same-line result publication,REV-P01-LSAUD006-SAME,RESULT MIRROR / PASS SAME-LINE,https://docs.google.com/document/d/1ueMzOXB1uJAA9ToTRCBGadpvkJR4fiisjYDB0IRPsCc/edit,CURRENT MIRROR / DOCS EXPORT NOT ASSERTED RAW-EQUAL / ZERO INDEPENDENCE CREDIT
EV-P01P02-GPDER197,2026-07-25T00:05:00Z,P0.1/P0.2 measurable selected branch and exact adjacency event,1hGQVFDZKHMcdG94_OIgVEwipTR6pvKCk_-llHyIq3uQ,GP-DER-197-v1.0,PRIMARY_SHARED_INTERFACE_PROOF_CANDIDATE,TRUE,FALSE,GP-PROT-065; LS-DER-005; exact six-pin conditional law; standard unstable-manifold and ODE continuity inputs,BODY_BYTES 13797; SHA 035d5a18018606bd8736dc5774a7adbed29de453b30a1780976e1e4f69285d4d,Marker-delimited Drive freeze; prior self-referential hash invalidated,OpenAI same-line measure-theoretic and dynamical-systems reconstruction,REV-P01P02-GPDER197-SAME,MEASURABILITY INTERFACE / BOREL EVENT / EXACT PALM ADMISSIBILITY,https://docs.google.com/document/d/1hGQVFDZKHMcdG94_OIgVEwipTR6pvKCk_-llHyIq3uQ/edit,CURRENT SAME-LINE CANDIDATE / NON-GP REVIEW OPEN / ZERO INDEPENDENCE CREDIT / NO PROBABILITY CLAIM
EV-P01P02-GPREQ197,2026-07-25T00:05:00Z,P0.1/P0.2 measurable selected-branch interface,1YWkhswy_I0THJX8RG1LrxrEN9PEVuv1i3B3GN0CZNjU,GP-REQ-197-v1.0,EXTERNAL_REVIEW_ROUTING,FALSE,TRUE,GP-DER-197-v1.0; current SHA 035d5a18…,,Future organizationally distinct M1-M12 reconstruction,"Measurable branch selector, path-space Borel event, selector independence, exact Palm quotient",PENDING,REVIEW REQUEST,https://docs.google.com/document/d/1YWkhswy_I0THJX8RG1LrxrEN9PEVuv1i3B3GN0CZNjU/edit,OPEN ASSIGNMENT / REVIEWER 0 / PASS-A 0 / VERDICT 0
EV-P01P02-GPREC197,2026-07-25T00:05:00Z,P0.1/P0.2 GP-DER-197 frozen identity,1R4qESRtDNtYjYwCwhnRXJ_nkcHIXnzB-f91mjfCdM-8,GP-REC-197-v1.0,IDENTITY_RECEIPT_AND_FREEZE_INCIDENT,TRUE,FALSE,GP-DER-197-v1.0,"CURRENT BODY 13,797 B / SHA 035d5a18018606bd8736dc5774a7adbed29de453b30a1780976e1e4f69285d4d; INVALIDATED 13,783 B / ee9a34f9…",Fresh Drive text-export roundtrip and noncircularity check,OpenAI same-line source identity and incident audit,REV-P01P02-GPDER197-SAME,CURRENT CONTENT-ADDRESS IDENTITY / FAILED-FREEZE PROVENANCE,https://docs.google.com/document/d/1R4qESRtDNtYjYwCwhnRXJ_nkcHIXnzB-f91mjfCdM-8/edit,CURRENT IDENTITY PASS / PRIOR FREEZE ZERO REVIEW CREDIT / NO MATHEMATICAL OR INDEPENDENCE CREDIT
EV-EVENT-GPREC197,2026-07-25T00:20:00Z,GP-DER-197 frozen body identity,1R4qESRtDNtYjYwCwhnRXJ_nkcHIXnzB-f91mjfCdM-8,GP-REC-197-v1.0,FREEZE_RECEIPT,TRUE,FALSE,GP-DER-197 stored Google Doc marker body,NONE,Drive text export / marker extraction / SHA-256,OpenAI source-identity and self-reference incident audit,REV-EVENT-GPDER197-SAME,CONTENT-ADDRESS RECEIPT / NONPRIMARY MATHEMATICS,https://docs.google.com/document/d/1R4qESRtDNtYjYwCwhnRXJ_nkcHIXnzB-f91mjfCdM-8/edit,PASS / 13797 / SHA 035d5a18…85d4d / PRIOR ee9a34f9 INVALID
EV-EVENT-GPREQ197,2026-07-25T00:20:00Z,GP-DER-197 independent review,1YWkhswy_I0THJX8RG1LrxrEN9PEVuv1i3B3GN0CZNjU,GP-REQ-197-v1.0,INDEPENDENT_REVIEW_REQUEST,FALSE,TRUE,GP-DER-197; GP-PROT-065; LS-DER-005,NONE,Future M1–M14 independent reconstruction,Hash-specific shared P0.1/P0.2 event review,NONE,REVIEW ROUTING / NO EVIDENCE UNTIL EXECUTED,https://docs.google.com/document/d/1YWkhswy_I0THJX8RG1LrxrEN9PEVuv1i3B3GN0CZNjU/edit,OPEN ASSIGNMENT
EV-P01-LS-DER-006,2026-07-25T00:15:00Z,P0.1 Domain D determinant transfer,1WTdyRRae4aAtg8vsqHJAeNLWfo7RhuTTIqOjZyzgRJs,LS-DER-006-v1.0,EXACT_DETERMINANT_TRANSFER,TRUE,FALSE,GP-DATA-178; GP-DER-186; GP-DER-100; LS-AUD-006,Source SHA e0bb23a2...; result SHA 455a9635...,SymPy exact fixed-box audit,OpenAI same-line explicit determinant route,,NO r_det SHRINK / SHARPER WEIGHT,https://docs.google.com/document/d/1WTdyRRae4aAtg8vsqHJAeNLWfo7RhuTTIqOjZyzgRJs/edit,PASS SAME-LINE / FAMILY-B REVIEW OPEN
EV-P01P02-MEAS197,2026-07-24T23:59:00Z,P01-MEAS-001 / P02-LM-013,1hGQVFDZKHMcdG94_OIgVEwipTR6pvKCk_-llHyIq3uQ,GP-DER-197-v1.0,FROZEN_PROOF_BODY,TRUE,FALSE,GP-PROT-065; exact six-pin law; standard parameter-dependent unstable-manifold theorem,SHA256:035d5a18018606bd8736dc5774a7adbed29de453b30a1780976e1e4f69285d4d,No computational fixture,OpenAI dynamical measurability derivation,LCR-AUD-055-v1.0,PRIMARY SAME-LINE PROOF,https://docs.google.com/document/d/1hGQVFDZKHMcdG94_OIgVEwipTR6pvKCk_-llHyIq3uQ/edit,PROOF-CANDIDATE / EXTERNAL REVIEW OPEN
EV-P01P02-MEAS-REC055,2026-07-24T23:59:00Z,P01-MEAS-001 / P02-LM-013,1eYN0BENzvJ9NW2vboH9XCpgQP2llD2CwViXgPWTIpeQ,LCR-REC-055-v1.0,SOURCE_IDENTITY_RECEIPT,TRUE,FALSE,GP-DER-197-v1.0,SHA256:035d5a18018606bd8736dc5774a7adbed29de453b30a1780976e1e4f69285d4d,Fresh native Drive text export,OpenAI source replay,LCR-REC-055-v1.0,CORRECTED DRIVE-ROUNDTRIP RECEIPT,https://docs.google.com/document/d/1eYN0BENzvJ9NW2vboH9XCpgQP2llD2CwViXgPWTIpeQ/edit,PASS-SAME-LINE / IDENTITY ONLY
EV-P01P02-MEAS-AUD055,2026-07-24T23:59:00Z,P01-MEAS-001 / P02-LM-013,1jjstJEJrV8AHnqxSZZods5XcMY-4wDqA-aEKWjjngOc,LCR-AUD-055-v1.0,SAME_LINE_ADVERSARIAL_AUDIT,FALSE,FALSE,GP-DER-197-v1.0; LCR-REC-055; GP-REQ-197,SHA256:035d5a18018606bd8736dc5774a7adbed29de453b30a1780976e1e4f69285d4d,Fresh hash replay and theorem reconstruction,OpenAI dynamical-systems/measurability audit,LCR-AUD-055-v1.0,PASS-SAME-LINE / ZERO EXTERNAL CREDIT,https://docs.google.com/document/d/1jjstJEJrV8AHnqxSZZods5XcMY-4wDqA-aEKWjjngOc/edit,PASS / EXTERNAL STANDARD-THEOREM CHECK OPEN
EV-P01-GPAUD198,2026-07-25T00:35:00Z,P0.1 common C5 exact Palm quotient integration,1EuAG80-LsrQ8yqA5y0VJSNX96wpfKqpOxKr2IT5wneE,GP-AUD-198-v1.0,SAME_LINE_ADVERSARIAL_AUDIT,TRUE,FALSE,GP-DER-197; LS-DER-005; GP-DER-046; GP-DER-118-v1.3,NONE,No numerical fixture; measurable-space and inequality reconstruction,OpenAI same-line C5 field-space and exact quotient audit,REV-P01-GPAUD198-SAME,EXACT-LAW INTEGRATION AUDIT / ZERO INDEPENDENCE CREDIT,https://docs.google.com/document/d/1EuAG80-LsrQ8yqA5y0VJSNX96wpfKqpOxKr2IT5wneE/edit,PASS SAME-LINE / EXTERNAL G-D-T-I REVIEW OPEN
EV-P01-LSDER007,2026-07-25T00:25:00Z,P0.1 common-radius threshold synthesis,1LynvLLrTqLlI24_GQIMuMcqPkDd3uLmV91QBqgq-Frw,LS-DER-007-v1.0,PRIMARY_THRESHOLD_LEDGER_AND_QUANTITATIVE_PRIORITIZATION,TRUE,FALSE,P02-LM-005; GP-REQ-191; GP-REQ-193; GP-DER-186; LS-AUD-006; LS-DER-004/005/006,"r_STAR=min(r_GR,r_N,r_T,r_D); r_D=10^-4/C_D; C_D=343/192+sqrt(1074)/960",No new computation; exact dependency and threshold synthesis,OpenAI same-line theorem-dependency ledger,NONE,SAME-LINE QUANTITATIVE BOTTLENECK THEOREM / NO NUMERICAL r_STAR,https://docs.google.com/document/d/1LynvLLrTqLlI24_GQIMuMcqPkDd3uLmV91QBqgq-Frw/edit,CURRENT / r_D EXPLICIT / GAUSSIAN-NORMALIZER-GT5 CONSTANTS OPEN / ZERO INDEPENDENCE CREDIT
EV-P01-GPAUD199,2026-07-25T00:32:00Z,P0.1 common-radius audit correction,1Mb_fc7kAu24QP7X8RTA1eSUDiXyEA3bYdMZ3yWI9u8E,GP-AUD-199-v1.0,FAILED_CONSTANT_AUDIT_WITH_SURVIVING_SCOPE_CORRECTIONS,FALSE,TRUE,LS-DER-007; LS-AUD-006; GP-DER-197; GP-AUD-198; GP-DER-100,Failed formula (343+192sqrt2)/192; controlling formula 343/192+sqrt(1074)/960,Source comparison and exact algebra audit,OpenAI same-line adversarial audit,REV-P01-GPAUD199-SAME,CONSTANT SECTION AMEND-REQUIRED / EVENT-C5-INDEPENDENCE FINDINGS RETAINED,https://docs.google.com/document/d/1Mb_fc7kAu24QP7X8RTA1eSUDiXyEA3bYdMZ3yWI9u8E/edit,CURRENT CORRECTED STATUS / BAD r_D ZERO CREDIT / NO PROPAGATION
EV-P01-GPCOR201,2026-07-25T12:35:00Z,P0.1 Taylor constant audit correction,1zFts-yZy1NLzGDhDhoZ4-Y6GwUb4pehQSyYx1h9zQXM,GP-COR-201-v1.0,CORRECTION_RECEIPT / INITIAL PROPAGATION ASSESSMENT SUPERSEDED,FALSE,TRUE,GP-AUD-199; GP-DER-100; GP-DER-045; LS-AUD-006; LS-DER-007; LS-COR-007; GP-COR-202,Controlling C_D≈1.820595770017029; controlling r_D≈5.492707477787046e-5,"Later Drive-wide audit found propagation into LS-AUD-006, LS-DER-007, LCR-DER-010, LS-REQ-006, LCR-REQ-007, and LS-COR-006; all received fail-closed corrections.",Operations fail-closed correction,NONE,CURRENT CORRECTION / PROPAGATION CONTAINED,https://docs.google.com/document/d/1zFts-yZy1NLzGDhDhoZ4-Y6GwUb4pehQSyYx1h9zQXM/edit,SUPERSEDED IN PART BY GP-COR-202 / INITIAL NO-PROPAGATION FINDING RETRACTED
EV-LP-057,2026-07-25T12:20:00Z,P01-MEAS-001 / P02-LM-013 local selected unstable branch,1ny12by-XiG2Dcn53JzOwqw7Ro659z3V9Ze1N5bLJ1Q8,LCR-DER-057-v1.0,SELF_CONTAINED_LOCAL_SELECTOR_PROOF,TRUE,FALSE,GP-DER-197; exact selected branch; local hyperbolic saddle data; Lyapunov–Perron contraction construction,BODY_BYTES 11087; SHA256 4165696dd982e65f005070ac787ae439e041d787f2eff77624ec9c1a5a4576d1,Drive round-trip PASS; hostile LP1–LP15 same-line audit survives with clarifications,OpenAI same-line Lyapunov–Perron construction,REV-LP057-SAME,PRIMARY SAME-LINE M5 REPLACEMENT / ZERO INDEPENDENCE CREDIT,https://docs.google.com/document/d/1ny12by-XiG2Dcn53JzOwqw7Ro659z3V9Ze1N5bLJ1Q8/edit,ACTIVE SAME-LINE PROOF ROUTE / EXTERNAL EXACT-HASH REVIEW OPEN / NO PROMOTION
