artifact,kind,bytes,sha256,drive_id,parent_or_surface,status,notes
W13_reproduction/runs/w7mut_normal.out.time,raw_k3,6,e775d0f30df534f9d91c293e6738928d7352a117e68e607e335820b04d37ad42,16rb9jv50gfplV8SqZrampCgIDx7FpmmK,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7v_O.out,raw_k3,5774,19c3c0099e0c1ca06fd1908827baeb40534e71759dbfd28b4efa244cc7864310,17UjCnZBO739Bq-KEulTMfahoLFvWA2Ee,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7v_O.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1TltKbntMAICG2d7ffueGt-mHLaq49KZm,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7v_O.out.time,raw_k3,5,fdab477a2efb28d847882a12a6aec98d90959c6df2640323803a74296c37010d,1qokpb_jOA0ln3gKw-banG9ijRNJ0eoP1,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7v_normal.out,raw_k3,5774,19c3c0099e0c1ca06fd1908827baeb40534e71759dbfd28b4efa244cc7864310,19ZdDyivfjyZDGYrmNAVfm411VvSZYwA1,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7v_normal.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1mFaAvUijKrVQp4R_-BQYdo7dtWaeW8M_,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7v_normal.out.time,raw_k3,5,19dd9a2f07e28b08df55ad0e2f317c512ce12eb8070d2ca2bb1e05835ec5ff2b,1yHFSGt9In4NNLBSyrwavKfmmb2uARtgc,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9a_O.out,raw_k3,17093,d6cfc8fb7b351ee21e24b9e941e8e5747d51f2487ee6e8bb71acab2b9d244f46,1O3ZNk_TtKSg15vGuxBj6goswdGWdc3MF,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9a_O.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1WYUGschrHc0elOWkvSg8X_N3xxwIiYcB,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9a_O.out.time,raw_k3,8,f22299a7a03f07f38913fc14b9e334b4899e851802156bca14fc723206f33fd0,1KvUUuaQPORmq5SPrIwdAwL-NYfTQjn8t,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9a_normal.out,raw_k3,17093,d6cfc8fb7b351ee21e24b9e941e8e5747d51f2487ee6e8bb71acab2b9d244f46,1cp70LL41LluQvhRAH3ZUOnHkTlEnv4SB,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9a_normal.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1fZJIWvfWclmyvckw2c5Aa0rsykzdrseF,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9a_normal.out.time,raw_k3,8,5b8d70375501f69819a01d8f8f5bb44453f2a721e3676cbc05efa375524ed833,1z1l2DvdCndFmb6PIzZILQFrHMc_hHKci,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_O.out,raw_k3,17581,3dd113e32922321e60cec4ae36e08d13a2cc85b00cf617b7035f647db66ef99a,1V_bfKRictzaRqYZukexrkCwAowKDOjxz,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_O.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1TL55IMmiisoLagb8EU1nUS7_e7PLiBTJ,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_O.out.time,raw_k3,7,01bcb26c4f72b7682a0cc5792c7a02586f4744a7efa6e1268654f68d20203785,1HB_YO_qcO65XQdYSm9K3JCfNvsFccZ_G,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m1_quote_gate.out,raw_k3,2096,57099b24e0179e3c603025bf69c2cf923c24f85281ee18b41e7e2369a903db31,1mk20YTkoW9pdU1dVvYh1_a6_7bISW4zG,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m1_quote_gate.out.err,raw_k3,45,8b3b5600f75da00f2d3e0c0af0204aa6f091b6f63ce00c9890a9429c598b903a,1dmPbbKEeMuxjIQVnY52CgFy3uY30RN7v,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m1_quote_gate.out.rc,raw_k3,2,4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865,1zodH7CySVvCgCX6tvxVMOozMPqIGixlU,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m1_quote_gate.out.time,raw_k3,6,d841eb1cc53606baf7ff60cffd028aea7f044f60921913613da44d75e74cc5af,1nF2ShgnAOteHlqIq96fwWCADKi0hqsvI,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m2_chain_gate.out,raw_k3,9854,a0a1d445b5d98359246d3166b29b030c1541ebda08058b8231540ebf159b448c,1A826S4EAGu3X_C9gb_NsZK4i2rnTDesb,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m2_chain_gate.out.err,raw_k3,53,da7c437c490e316cbeb500f7cb6ddd68a383fcf4c86c2360f2514c0fac3d5f3c,1pONsvsjLcJ-ebGk8KmeyceXnGV8q_u7P,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m2_chain_gate.out.rc,raw_k3,2,4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865,1EPfykzXmQNebkiM9GqIQQC6AZeyC1F13,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m2_chain_gate.out.time,raw_k3,7,42be2537dd5d48394002f568dbef578b991c48b6c4e793ff51c88f2430b5a516,1RnAsJKe5cGBtujWPJn-0dOXZZQBBEAQb,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m3_ladder_gate.out,raw_k3,5004,8e2b8ec79884c80755b84ed9f91f4d13584fdf8fa07499e31dfca6186d621182,1jESTkzPjoZVkaHU3zW_tXabqxpnhRstp,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m3_ladder_gate.out.err,raw_k3,41,14e01a6c9914971103344a8bf99485c51aa4f729255af2b7c495dbe810e16969,1ftIZyRwsMkNG5DY6hWP9IaZzbr1d05Uu,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m3_ladder_gate.out.rc,raw_k3,2,4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865,1h6KOca9pdQzRvO_1pT4d7GDSvz0HiR4w,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m3_ladder_gate.out.time,raw_k3,6,9552c70c6fd1c3080159d3f924a6bfc9cadfc78948a860a4ec161e46626cc42e,1yngQ7rirv6Zp-f-K5NHh9GBs_J1Ckcjt,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m4_scope_gate.out,raw_k3,3659,58a42735d11a822bd26ba7073523f44fd851ef066b00ab2d13fb0946b697ad48,1yqyV8sBQF_6OALqENxB9LmO0PAZ19jU_,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m4_scope_gate.out.err,raw_k3,58,c8fbb6a7420580cfcd1bd304391956ed3578456cee3bb0df1eb48e1f22507204,1Urf3RuC6T6p3Ujv_c2efdXj5BLDTQTCQ,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m4_scope_gate.out.rc,raw_k3,2,4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865,1V3MBgSm523gQPflUXLMld8rH37wwslgq,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_m4_scope_gate.out.time,raw_k3,6,dc1831114808ff5eaf2c615f1612fded14e59216d940098ca7143212240a520c,1ezI4FM6Ni4ClQYoS3KxY8y7izuX7pvyt,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_normal.out,raw_k3,17581,3dd113e32922321e60cec4ae36e08d13a2cc85b00cf617b7035f647db66ef99a,10l74Ojo66y5ZM02z3x_Ye4g2y8XO4QpG,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_normal.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1_A-KegkZlNFV9cok1VuI95A1RdkJ97gZ,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w9c_normal.out.time,raw_k3,7,f1c19cb78723eae137106941759b365da96406d2558e5e32f1c3f75a2482e2b3,1byyUFDNhBD6xsMI6-FwHrA9ux0t0s85l,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
K3-THM-001_conditional_theorem.md,preexisting_raw,9760,715124dba1f089430594a3322b7d32c3508fbcb10c14f6591a432ff582f8854d,1VCDrxE5sp983c1uMTFCpmH4hJdDUw6Ut,0AGEUF_sx7o_MUk9PVA,REFUTED AS WRITTEN / NONCONTROLLING,Byte-exact preexisting root carrier; not duplicated; GP-LB-STAT-004 controls audit disposition
OPERATOR_HANDOFF.md,preexisting_raw,4248,849d5370c7ce5066bb7b15ca1be8d6b6fe8b2ada3daae4f313156fe552e07b5c,1WVYjYHJltR9zVs_XiofmCxRLgthYMFeV,0AGEUF_sx7o_MUk9PVA,INCOMING HANDOFF / NONCONTROLLING,Byte-exact preexisting root carrier; not duplicated
GP-LB-STAT-004_K3_PARTIAL_DELIVERY_HOSTILE_ADJUDICATION_v1.0.md,raw_status_delta,13399,26a9c7ef46b546acfdb0fda11f6ee8dd1e655752202d0add39e0011adf936a4c,1lfH7g57LcshqpLfNbrx-H7gbJckpzPqr,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,ACTIVE ADDITIVE HOSTILE ADJUDICATION,Refutes K3 theorem-grade assembly and AO48-AUD-065 mathematical promotion; lower OPEN; no control change
GP_FORENSIC_extraction_record.json,gp_forensic_raw,154905,03606783205880a40db59dbbc816ae73ea054c3f3667c8664ab7fc119bab02cc,1agVhGqGk6R4g8TiWDgRQHoGDhkSlePIL,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,INDEPENDENT FORENSIC / NONCONTROLLING,Independent archive inventory/classification; noncontrolling
GP_FORENSIC_k3_classification.tsv,gp_forensic_raw,35880,0dae46282f6d7d909cc0e3fbacd14957e6285fb462ee57e7d7527d552f0bbd7e,1AG7ZdsbR0AcUTmYJsY0di8bUbv5SQUSl,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,INDEPENDENT FORENSIC / NONCONTROLLING,Independent archive inventory/classification; noncontrolling
GP_FORENSIC_key_k3_reports.tsv,gp_forensic_raw,4760,b645508908ba7ef5900c80440e2d2aa7bcd7ae582c9ee8fe5129a8be2c1c5cdd,1PV0mnXFbZ45XTYU7dKGhTeGvirRbbW3c,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,INDEPENDENT FORENSIC / NONCONTROLLING,Independent archive inventory/classification; noncontrolling
GP_FORENSIC_outer_inventory.csv,gp_forensic_raw,154917,f654fe8fbeb6471f4af8a00d81c0ef4d6319eef8746ce6cd4d8cc62bb0bb2189,1rEO7i5XQhFIsVCxwHkxA0tOqBnQkM54d,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,INDEPENDENT FORENSIC / NONCONTROLLING,Independent archive inventory/classification; noncontrolling
GP_FORENSIC_outer_summary.json,gp_forensic_raw,5210,bcf6367668784356604b1e2c089c514ee7243bc0a8bdf6d999a73d8a18fa39f4,1ZP5qqsLQEZG3B_vqahpSFgG0gfYyW1Rn,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,INDEPENDENT FORENSIC / NONCONTROLLING,Independent archive inventory/classification; noncontrolling
GP_FORENSIC_phase0_research_carriers.tsv,gp_forensic_raw,3577,f51771134210e6840c833f388007654fb779da6dde3dad36721a230448adb304,1smvY_6-GzueZ2E6GQI6VL4J78ZwOAd3-,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,INDEPENDENT FORENSIC / NONCONTROLLING,Independent archive inventory/classification; noncontrolling
SUPERSEDED_TRANSPORT_PREVIEW__ERRATA_2026-08-05__U+FFFD-12.pdf,transport_preview,38404,224f98816a2353597444254cbe19355a774b1d0be0c103aa0350894031a4b9c8,1lRzebef89hn7WQN_CTbv3HeQ2NyQPsaM,1cCIfr-YCaqAZsoMeThj002mgB-6hfySg,SUPERSEDED TRANSPORT PREVIEW / NONCONTROLLING,Damaged PDF transport preview; U+FFFD present; raw Markdown controls
SUPERSEDED_TRANSPORT_PREVIEW__00_READ_FIRST__U+FFFD-5.pdf,transport_preview,45866,66bb924fb8b6633f351c644181ad525f6f103c435646672d7a3550b494fa7e75,1qJaXIiHb2GZyLn_Jw0P2ze_A5z8LhmJc,1cCIfr-YCaqAZsoMeThj002mgB-6hfySg,SUPERSEDED TRANSPORT PREVIEW / NONCONTROLLING,Damaged PDF transport preview; U+FFFD present; raw Markdown controls
ADMINISTRATIVE_UI_EVIDENCE__K3_QUOTA_EXHAUSTED_W3_UNFROZEN.png,ui_evidence,421527,8fdd577c21266223a74fd121ec7090235bd66e6a0f0aaf31fc460ed7d3767d53,11_J5t19uvFZWLqqEOu3iVau_cTpso117,1cCIfr-YCaqAZsoMeThj002mgB-6hfySg,ADMINISTRATIVE UI EVIDENCE / NONCONTROLLING,Quota/W3 administrative screenshot only
GP-LB-STAT-004 — Native Audit Mirror — REFUTED AS THEOREM-GRADE / LOWER OPEN,native_doc,,,1fhzVqV-ix_rwEZLcRgVDxIyoM2bN3NVV83XyCF3U7BA,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,REFUTED AS THEOREM-GRADE ASSEMBLY / LOWER CAMPAIGN OPEN,Convenience readable mirror; source raw 1lfH7g57LcshqpLfNbrx-H7gbJckpzPqr controls; document readback passed
K3 00_READ_FIRST — Native Mirror — PARTIAL / SUPERSEDED BY GP AUDIT,native_doc,,,16txJx7VBEZY6X_jkJf6vZ5lywyYlJal2JlniBTxwGUc,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,PARTIAL / SUPERSEDED BY GP AUDIT / NONCONTROLLING,Convenience readable mirror; source raw 1626tPV8quxHcWmqrHW7LxZrHVyptJ8yR controls; document readback passed
K3 W2 DERIVATION — Native Mirror — POINTWISE VALID / LEMMA 17 AMEND,native_doc,,,1PkFsXtT3W1FU0QNfZ4l7Wx4C-hVWWNzPpEVps18P67g,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,POINTWISE UPPER CHAIN VALID / LEMMA 17 AMEND / NO SPATIAL CLOSURE,Convenience readable mirror; source raw 1o06oNSGXHUCkH8-aKYr2WPr4VYg4mHmp controls; document readback passed
K3 W3 REPORT — Native Mirror — INCOMPLETE PRE-FREEZE,native_doc,,,1iYYp1_x-Vj_n8ajLLqa346dAWgR6MXISEsXAvyRUcbw,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,INCOMPLETE PRE-FREEZE / NO RIGOROUS ENCLOSURE / NONCONTROLLING,Convenience readable mirror; source raw 1pCtM28hpAulCcDgIdTnj7JJC4egNvo6r controls; document readback passed
K3 W4 REPORT — Native Mirror — NUMERICAL ESTIMATE / NOT ENCLOSURE,native_doc,,,1FaxnSI7HOQCq5FNgWdoIVfraIMmfMsomRJROdW9SbKk,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,NUMERICAL ESTIMATE / NOT ENCLOSURE / AUXILIARY CS INVALID,Convenience readable mirror; source raw 1PQ2upF10nbHEhZkrcy1p_sP4Klk0SWBr controls; document readback passed
K3 W6 REPORT — Native Mirror — REFUTED AS RIGOROUS MODULUS,native_doc,,,1kkiLUCa-RuLj9Jy0HT2MUayN9pDd8gt7xbb-MQnlvCc,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,REFUTED AS RIGOROUS MODULUS / NUMERICAL ONLY / PALM TRANSFER OPEN,Convenience readable mirror; source raw 1mZcNVBlHYW8DTuJ4YZLAkssvyJLJegDT controls; document readback passed
K3 W7 SCOPE ADDENDUM — Native Mirror — PARTIAL MINIMALITY,native_doc,,,1vlBqOqeXMc9bOH1puAHACPXbayRIPRA2TI3eybGTu7E,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,PARTIAL MINIMALITY / EXIT o(1) AND OTHER LOSSES OPEN,Convenience readable mirror; source raw 1K9gkJ1To1v5IHklcSL4q7WJxGekgDdMC controls; document readback passed
K3 W8 LAMBDA NONCLOSURE — Native Mirror — INCOMPLETE RECEIPTS,native_doc,,,1Bj5iGVoB0FKgGgaG9oHRS5AATCbOY-snq9pJi6mlb20,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,FORMAL NONCLOSURE / H-B3 UNPROVED / INCOMPLETE RECEIPTS,Convenience readable mirror; source raw 1A9SbscERLL6X13gVobsfR5hTuYO3UgR0 controls; document readback passed
K3 W10 COMPOSITION — Native Mirror — VALID SCHEMA / LOAD-PATH GAP,native_doc,,,1pSSdWo4OL4NO2Tm6CK5aJfwG3rx2NuDOvVKhnpUuQ5I,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,CONDITIONAL COMPOSITION SCHEMA / WEIGHTED-PALM AND BONFERRONI GAPS OPEN,Convenience readable mirror; source raw 1Ls7kwptRf7XGjmy2y4fZV3lbCtznzsK7 controls; document readback passed
K3 W13 REPRODUCTION — Native Mirror — STALE SNAPSHOT,native_doc,,,172J7VOIXATA98ATGsE9NM6emZUu3As4ZfRtejtpd2PU,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,STALE LIVE-TREE SNAPSHOT / NOT A FINAL SEAL / NONCONTROLLING,Convenience readable mirror; source raw 1JUfqN9cPZWndHsim-gCApPgkjTA46MzH controls; document readback passed
K3-THM-001 — Native Audit Mirror — REFUTED AS WRITTEN / NONCONTROLLING,native_doc,,,1TAg-aW6YDU1pop41WIFCDigb3zTNs_inLEspsb0sUDQ,1iQwrmxHYIWYW7UFage-xQlNCbDrFufez,REFUTED AS THEOREM-GRADE OR VALIDLY STATED CONDITIONAL ASSEMBLY / NONCONTROLLING,Convenience readable mirror; source raw 1VCDrxE5sp983c1uMTFCpmH4hJdDUw6Ut controls; document readback passed
GP-LB-REC-005_K3_INDIVIDUAL_UPLOAD_READBACK_LEDGER_v1.0.tsv,raw_ledger_tsv,76915,9ec97b926f81fcd8606d171ba099b7e9932db196a74bb561773725f8ce5d793d,1-tfvqxG3v5Qhydg9EED9LR_o2c5CjeUM,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,AUDIT LEDGER / NONCONTROLLING,266-row individual upload/readback ledger v1.0; additive final readback summary follows
AO48-AUD-065,preexisting_raw_adjudication,14319,1950ef095d567685a11259efcb7fa99cf9ce351525717fe145015ffe5451cac9,1gBREGX2DIw7FmJ0LZ-YQsTLiBas1QaeL,0AGEUF_sx7o_MUk9PVA,BYTE AUDIT USEFUL / MATHEMATICAL PROMOTION REFUTED,"GP-LB-STAT-004 preserves its custody findings but rejects WP closure, theorem validity, and W13 final-seal conclusions"
GP-LB-REC-005_K3_INDIVIDUAL_UPLOAD_READBACK_LEDGER_v1.1.tsv,raw_ledger_tsv,97272,458dc41bd63f0c0b53a594328f39ac4e5aa0a2590f47130c5f709b0a9aabd43a,1UeP-BxkZkIXhSV2IbQMF3mXgHqW2Xl9D,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,FINAL READBACK LEDGER / NONCONTROLLING,"268 carrier rows; raw re-download 97,272 B / SHA-256 exact; public/anyone sharing not verified"
00_READ_FIRST — K3 PARTIAL DELIVERY HOSTILE ADJUDICATION,native_doc,,,1vGdIIvsBkll0FNSJLf74j3tXK7p7bnMMH1305ta7Of4,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,READ FIRST / LOWER OPEN / NONCONTROLLING,Native index with nine verified rich-link chips; raw GP-LB-STAT-004 controls adjudication; document readback passed
SIDE24_pre_peer_review/ERRATA_2026-08-05.md,raw_prepeer,4588,21876742fc8c56d5d38d8cca628b4d0244fc36bcba1d53942afc5e4cf8fa3676,1fZLV77u5yv5cUxULKXgF2LRDFo3GqN0W,1dp75ZBbmsgli80nRyc2AVAjp8hjlTB1H,ADDITIVE ERRATA / ACTIVE QUARANTINE,Exact archive raw; quarantined because manuscript consumes invalid WP branch; connector accessible; source_visibility not_shared
SIDE24_pre_peer_review/SIDE24_pre_peer_review_manuscript.pdf,raw_prepeer,663367,547daec5118f74ac96117bb46702c71f5b41dece88b8e0557bd1e284e266ec1e,1QK5L2WzZqoS1ptudhSCBIeNmPGMNxHqG,1dp75ZBbmsgli80nRyc2AVAjp8hjlTB1H,QUARANTINED MANUSCRIPT / INVALID WP CLAIMS,Exact archive raw; quarantined because manuscript consumes invalid WP branch; connector accessible; source_visibility not_shared
SIDE24_pre_peer_review/build_html.py,raw_prepeer,11283,53e2ea38d9a07fd6ddac7e6e0a25c49d458a62efd30c6465e51f56402416eea0,15w80lRWqZsvi1fcri_ivxTgMBmDDk0AQ,1dp75ZBbmsgli80nRyc2AVAjp8hjlTB1H,SOURCE / QUARANTINED OUTPUT PIPELINE,Exact archive raw; quarantined because manuscript consumes invalid WP branch; connector accessible; source_visibility not_shared
SIDE24_pre_peer_review/manuscript.html,raw_prepeer,104791,966f03d5eefee2455bda19ef70807e94c7738b894d6e6eb517f90389bc373af2,1igsUZ_im6JPnWSaTkgNdPjkczYyF3zNf,1dp75ZBbmsgli80nRyc2AVAjp8hjlTB1H,QUARANTINED MANUSCRIPT / INVALID WP CLAIMS,Exact archive raw; quarantined because manuscript consumes invalid WP branch; connector accessible; source_visibility not_shared
SIDE24_pre_peer_review/manuscript.md,raw_prepeer,88567,590d01dcacbcdd0b5a531c7454631a804278096e7ebad950e14054fa4efbd5c4,1soBw6joWR6qgo5KGP4lbWd03jIinOH9W,1dp75ZBbmsgli80nRyc2AVAjp8hjlTB1H,QUARANTINED MANUSCRIPT / INVALID WP CLAIMS,Exact archive raw; quarantined because manuscript consumes invalid WP branch; connector accessible; source_visibility not_shared
