Title,Open reading copy,Kind,Group,Reader key,Verification,Drive ID
READING RESEARCH_SOURCE_CHECK_STATUS 200,https://docs.google.com/document/d/1OAA2nTogCoQzK0iiHaH9ZcAQvPLpoq_pRlguq27PRCQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_200,TEXT VERIFIED — display whitespace normalization only,1OAA2nTogCoQzK0iiHaH9ZcAQvPLpoq_pRlguq27PRCQ
READING RESEARCH_SOURCE_CHECK_STATUS 201,https://docs.google.com/document/d/1TwNM1aPjOc6XLQuMja6sHtpHV6HoyP_zm3om8SIQSlw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_201,TEXT VERIFIED — display whitespace normalization only,1TwNM1aPjOc6XLQuMja6sHtpHV6HoyP_zm3om8SIQSlw
READING RESEARCH_SOURCE_CHECK_STATUS 202,https://docs.google.com/document/d/1R4_2huBy2TWcv2VN4wB_LB2VYncNm30I2lEDLlLYn6U/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_202,TEXT VERIFIED — display whitespace normalization only,1R4_2huBy2TWcv2VN4wB_LB2VYncNm30I2lEDLlLYn6U
READING RESEARCH_SOURCE_CHECK_STATUS 203,https://docs.google.com/document/d/16Wgo1cy3oww5ZJMKE8TUgtDMNWtu2bIPwtN1BvQG2GY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_203,TEXT VERIFIED — display whitespace normalization only,16Wgo1cy3oww5ZJMKE8TUgtDMNWtu2bIPwtN1BvQG2GY
READING RESEARCH_SOURCE_CHECK_STATUS 204,https://docs.google.com/document/d/1s8xK6So1TuYNmNFEyMlbUrWvuLG7g1OeypjEXSLg0mU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_204,TEXT VERIFIED — display whitespace normalization only,1s8xK6So1TuYNmNFEyMlbUrWvuLG7g1OeypjEXSLg0mU
READING RESEARCH_SOURCE_CHECK_STATUS 205,https://docs.google.com/document/d/1euj_fAoFNcyagvch4tBKu2XDhymAlL_LBM2-xKWfT7s/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_205,TEXT VERIFIED — display whitespace normalization only,1euj_fAoFNcyagvch4tBKu2XDhymAlL_LBM2-xKWfT7s
READING RESEARCH_SOURCE_CHECK_STATUS 206,https://docs.google.com/document/d/18mzWcfaujHA5rdPBEWWtIsQ7y3jHQzFhA7KP2_TmKfU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_206,TEXT VERIFIED — display whitespace normalization only,18mzWcfaujHA5rdPBEWWtIsQ7y3jHQzFhA7KP2_TmKfU
READING RESEARCH_SOURCE_CHECK_STATUS 207,https://docs.google.com/document/d/1xVW9j0-7hypxXXslRMWEWVQdrfyu4g_wEhQxLC_J5hE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_207,TEXT VERIFIED — display whitespace normalization only,1xVW9j0-7hypxXXslRMWEWVQdrfyu4g_wEhQxLC_J5hE
READING RESEARCH_SOURCE_CHECK_STATUS 208,https://docs.google.com/document/d/1XjCiIYfdWW0GdroHK9sz5T2IOkNoiXNMlTeiEYNgTOk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_208,TEXT VERIFIED — display whitespace normalization only,1XjCiIYfdWW0GdroHK9sz5T2IOkNoiXNMlTeiEYNgTOk
READING RESEARCH_SOURCE_CHECK_STATUS 209,https://docs.google.com/document/d/12l9z2JDbXz85WyIHeF23DxWx1YmS6YN8LLE69c0ksig/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_209,TEXT VERIFIED — display whitespace normalization only,12l9z2JDbXz85WyIHeF23DxWx1YmS6YN8LLE69c0ksig
READING RESEARCH_SOURCE_CHECK_STATUS 210,https://docs.google.com/document/d/1eO0dD1cyKwnjDdPWqE-UvOAc_yZfx5qT8Klv6QMjZlI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_210,TEXT VERIFIED — display whitespace normalization only,1eO0dD1cyKwnjDdPWqE-UvOAc_yZfx5qT8Klv6QMjZlI
READING RESEARCH_SOURCE_CHECK_STATUS 211,https://docs.google.com/document/d/1FZZIKB0Kggoas_kr_tUSn7qP56qqnBBKHvdm9pH1YYI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_211,TEXT VERIFIED — display whitespace normalization only,1FZZIKB0Kggoas_kr_tUSn7qP56qqnBBKHvdm9pH1YYI
READING RESEARCH_SOURCE_CHECK_STATUS 212,https://docs.google.com/document/d/1OO2YyQnMo9haEEADBCin8I7GrfAnCWpt8tnY_Nkzi-c/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_212,TEXT VERIFIED — display whitespace normalization only,1OO2YyQnMo9haEEADBCin8I7GrfAnCWpt8tnY_Nkzi-c
READING RESEARCH_SOURCE_CHECK_STATUS 213,https://docs.google.com/document/d/1Ay5Vbpy9uFjwkHmGTXDLdTvMmv-RXFbNRZ4L2FQyjCQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_213,TEXT VERIFIED — display whitespace normalization only,1Ay5Vbpy9uFjwkHmGTXDLdTvMmv-RXFbNRZ4L2FQyjCQ
READING RESEARCH_SOURCE_CHECK_STATUS 214,https://docs.google.com/document/d/1E6rTSkfOgxS7n7v0fWvxSFwkvHqyBJ5XRHBp2-MEsPM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_214,TEXT VERIFIED — display whitespace normalization only,1E6rTSkfOgxS7n7v0fWvxSFwkvHqyBJ5XRHBp2-MEsPM
READING RESEARCH_SOURCE_CHECK_STATUS 215,https://docs.google.com/document/d/18UQbdhnLf0xggDrrbWF9zhB1GIphEuYAq7ik0A2vG5I/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_215,TEXT VERIFIED — display whitespace normalization only,18UQbdhnLf0xggDrrbWF9zhB1GIphEuYAq7ik0A2vG5I
READING RESEARCH_SOURCE_CHECK_STATUS 216,https://docs.google.com/document/d/16TctwG4bOSnqnmsqDxB7LBUF3yPmnlOTrV8jpCUq-qo/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_216,TEXT VERIFIED — display whitespace normalization only,16TctwG4bOSnqnmsqDxB7LBUF3yPmnlOTrV8jpCUq-qo
READING RESEARCH_SOURCE_CHECK_STATUS 217,https://docs.google.com/document/d/1b-qZkW4tOEYpn4xKonPv_D0vPcePrHu2pRtkG1PBMFA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_217,TEXT VERIFIED — display whitespace normalization only,1b-qZkW4tOEYpn4xKonPv_D0vPcePrHu2pRtkG1PBMFA
READING RESEARCH_SOURCE_CHECK_STATUS 218,https://docs.google.com/document/d/1FQ8H5RYc0YhtBe7lDo1ET83-G4flFyuB7ulxAvm1jow/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_218,TEXT VERIFIED — display whitespace normalization only,1FQ8H5RYc0YhtBe7lDo1ET83-G4flFyuB7ulxAvm1jow
WORD EQUATION STRUCTURES RESEARCH_SOURCE_CHECK_STATUS 001,https://docs.google.com/document/d/1bZhPhqFv--Dah6ZuNF49V4LWsw_nSh6gJBCo5Ga-Xv0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,WORD_EQUATIONS_RESEARCH_SOURCE_CHECK_STATUS_001,TEXT VERIFIED — display whitespace normalization only,1bZhPhqFv--Dah6ZuNF49V4LWsw_nSh6gJBCo5Ga-Xv0
WORD EQUATION STRUCTURES RESEARCH_SOURCE_CHECK_STATUS 002,https://docs.google.com/document/d/1ZKU3VNK_wleormGjuW78cTTAuY8fJRyD2b7v3132K5M/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,WORD_EQUATIONS_RESEARCH_SOURCE_CHECK_STATUS_002,TEXT VERIFIED — display whitespace normalization only,1ZKU3VNK_wleormGjuW78cTTAuY8fJRyD2b7v3132K5M
WORD EQUATION STRUCTURES RESEARCH_SOURCE_CHECK_STATUS 003,https://docs.google.com/document/d/12OUKXG0mLtxDQesB3h5I36bmKOIgIBxK9rr-vkDHwx8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,WORD_EQUATIONS_RESEARCH_SOURCE_CHECK_STATUS_003,TEXT VERIFIED — display whitespace normalization only,12OUKXG0mLtxDQesB3h5I36bmKOIgIBxK9rr-vkDHwx8
WORD EQUATION STRUCTURES RESEARCH_SOURCE_CHECK_STATUS 004,https://docs.google.com/document/d/1kvgP_hxJpvKL2JyB-ROUuwpi-mu4Bz3eeg_JNT_pfvI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,WORD_EQUATIONS_RESEARCH_SOURCE_CHECK_STATUS_004,TEXT VERIFIED — display whitespace normalization only,1kvgP_hxJpvKL2JyB-ROUuwpi-mu4Bz3eeg_JNT_pfvI
WORD EQUATION STRUCTURES RESEARCH_SOURCE_CHECK_STATUS 005,https://docs.google.com/document/d/1UBOA2S_vGntSWJHJzk1cBCnCQjZOspsrar8nscF4LWs/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,WORD_EQUATIONS_RESEARCH_SOURCE_CHECK_STATUS_005,TEXT VERIFIED — display whitespace normalization only,1UBOA2S_vGntSWJHJzk1cBCnCQjZOspsrar8nscF4LWs
WORD EQUATION STRUCTURES RESEARCH_SOURCE_CHECK_STATUS 006,https://docs.google.com/document/d/19bIJF1U_lAIwjoGmMMbpC-sHAWwtaTxySxEGyzDjgr4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,WORD_EQUATIONS_RESEARCH_SOURCE_CHECK_STATUS_006,TEXT VERIFIED — display whitespace normalization only,19bIJF1U_lAIwjoGmMMbpC-sHAWwtaTxySxEGyzDjgr4
READING COPY Request Refined for Future Use [a0e1312bd384],https://docs.google.com/document/d/1YQxilbrVmaztw9__niXjXxS-Mctyheku92FFNbUWJQs/edit?usp=drivesdk,docx,MULTIPLE_CONTEXTS,a0e1312bd38401559d8c2bea9afd86e491d815e6ccd389d09f5c2e6f471090b3,NATIVE TEXT VERIFIED — original governs layout,1YQxilbrVmaztw9__niXjXxS-Mctyheku92FFNbUWJQs
a179674ee611_page-09.png,https://drive.google.com/file/d/1JsXnuLKWKxBSwqrOWcrLI0geMMml_MeJ/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,a179674ee611fb901e17d76aa272b7326c3aaa28a0a909793b56a52058a7a303,EXACT RAW BYTES VERIFIED — SHA-256 match,1JsXnuLKWKxBSwqrOWcrLI0geMMml_MeJ
DATA READING COPY wedge_fine.tsv [a48a9f52a794],https://docs.google.com/spreadsheets/d/1NVqitpW_gqVnZZ31UV8Q1mwAd9atd3QJ059TElCF7c4/edit?usp=drivesdk,sheet,RESEARCH_SOURCE_CHECK_STATUS,a48a9f52a7941085979ccb532bb2a2c6eca6535705e59074f98c73d5fe3c90cd,LOCAL CELLS VERIFIED + NATIVE FIRST/LAST ROWS VERIFIED,1NVqitpW_gqVnZZ31UV8Q1mwAd9atd3QJ059TElCF7c4
a4ac46416b20_p02b-2.png,https://drive.google.com/file/d/1sF0XIGFlapWTy3hgVdoCbhv91Kc7vL56/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,a4ac46416b202a8ded85951c01c7e8e6dc84208609b1361351390b2d14d82d1b,EXACT RAW BYTES VERIFIED — SHA-256 match,1sF0XIGFlapWTy3hgVdoCbhv91Kc7vL56
a89b85ed0229_11_COMPLETE_PRE_REVIEW_PACKET_V2.pdf,https://drive.google.com/file/d/1C6hVgioVykNUlMfxVVnVDZhhJJxnDucp/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,a89b85ed022907bd578e3c2cb08118b3fe7d134b53bd20ad82132318f3da76e9-original,EXACT RAW BYTES VERIFIED — SHA-256 match,1C6hVgioVykNUlMfxVVnVDZhhJJxnDucp
READING COPY 17_P02-LM-002_Exact_Determinant-Weight_r_4_Second-Moment_Interface [aa5a92549df6],https://docs.google.com/document/d/1FGHiqI5BpOmYtEJ1EbuN6xbeE1aJ8lZKAFOPUKCLDPE/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,aa5a92549df670a7eb6652e0e78e9c0c0ffeeda6fd6dbd4fcff6db4fc2b11002,NATIVE TEXT VERIFIED — original governs layout,1FGHiqI5BpOmYtEJ1EbuN6xbeE1aJ8lZKAFOPUKCLDPE
aeaaa80824d3_page-17.png,https://drive.google.com/file/d/13UDIB-rmVV7tBzV_4QzgrO9BLNrnI7Ue/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,aeaaa80824d35d44d1552d82e5f7f7ca964957ecfbbbd1779d396e03c33491df,EXACT RAW BYTES VERIFIED — SHA-256 match,13UDIB-rmVV7tBzV_4QzgrO9BLNrnI7Ue
PICKLE STRUCTURE tp_qk.pkl [b05ba1e817d3],https://docs.google.com/spreadsheets/d/1Ied_F3zL4AmT2BIdLAKMNiAra4JYdrHOexbzbqDPWdo/edit?usp=drivesdk,sheet,RESEARCH_SOURCE_CHECK_STATUS,b05ba1e817d3b8f1594a4e808e3d78494a2e9bfd21b306aa35ee0c09f6f6f364,LOCAL CELLS VERIFIED + NATIVE FIRST/LAST ROWS VERIFIED,1Ied_F3zL4AmT2BIdLAKMNiAra4JYdrHOexbzbqDPWdo
READING COPY 07_REVIEW_RESPONSE_FORM_V2 [b44c666ef769],https://docs.google.com/document/d/1fkQwmDLCzp2CaLEJebeuc_jbwhXoMQvS9sAAnSSWHcc/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,b44c666ef769f5229e31a37d09b3e8045b3ba4b6e9caf54838285131aafcb9d8,NATIVE TEXT VERIFIED — original governs layout,1fkQwmDLCzp2CaLEJebeuc_jbwhXoMQvS9sAAnSSWHcc
b9e92a87aa8f_p02-1.png,https://drive.google.com/file/d/1lJj9_B0kF8RPbTSOkLoxDu2Q6Yv3t3Sf/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,b9e92a87aa8fb26bb9fb46705fe76c4dc82b8090773e153f6be7edfb37412a3b,EXACT RAW BYTES VERIFIED — SHA-256 match,1lJj9_B0kF8RPbTSOkLoxDu2Q6Yv3t3Sf
READING COPY SIDE24_THEOREM_PACKAGE_v1.0 [bd9fc3d0aed7],https://docs.google.com/document/d/1R3Imq0352Ls5TGUXyDEZ_jnrwYatwVbPVSMy1t-7SjM/edit?usp=drivesdk,docx,RESEARCH_SOURCE_CHECK_STATUS,bd9fc3d0aed7b01a6690146404fa513b991f2aabb850f17c1fa712999bc54750,EQUATIONS NEED COMPANION — linked notice verified; original retained,1R3Imq0352Ls5TGUXyDEZ_jnrwYatwVbPVSMy1t-7SjM
HISTORICAL WORKBOOK REGISTRY_AFTER_INITIAL_INSTALL [be0e580d5b85],https://docs.google.com/spreadsheets/d/11qCOzg4Qbbh_DlGTGgJBMaRPIRsEEEangcxKrEGeh9k/edit?usp=drivesdk,xlsx,QUARANTINE_OR_HISTORY,be0e580d5b8594f348cfe3b6175948790f494571b40aa3dee84b68f2f1052d2c,NATIVE WORKBOOK STRUCTURE READ — historical formulas not recalculated,11qCOzg4Qbbh_DlGTGgJBMaRPIRsEEEangcxKrEGeh9k
be98388cda5a_page-12.png,https://drive.google.com/file/d/1BbcxeudMAbw8x8yorI4sHsL9cun0kvue/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,be98388cda5a1a562884b4bed3446ad7a61003ee9a92ba438d21d0ca4bdd0e85,EXACT RAW BYTES VERIFIED — SHA-256 match,1BbcxeudMAbw8x8yorI4sHsL9cun0kvue
READING COPY 18_P02-LM-005_Uniform_Exact_Nine-Jet_Gaussian_Density_and_Moment_Interface [c0faa75e74a0],https://docs.google.com/document/d/14ABVhwq0h8LetOj19gbzvBSzGd3RwTjXDMWJw0Yghu4/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,c0faa75e74a0738e8280befd662f88f1fd3a3389865555eb216ea70bd514cf92,NATIVE TEXT VERIFIED — original governs layout,14ABVhwq0h8LetOj19gbzvBSzGd3RwTjXDMWJw0Yghu4
DATA READING COPY SECONDARY_RECOVERY_COPY__q0_machine_active_2026-08-01.json [c3a93bd250c4],https://docs.google.com/spreadsheets/d/1OBxY0dpMSlHHp0x5gqJz38hPZynhkaPWDZAJTqNEL50/edit?usp=drivesdk,sheet,RESEARCH_SOURCE_CHECK_STATUS,c3a93bd250c49e256467939bf714c18488fa506e87ae10636608fae99fb9cd38,LOCAL CELLS VERIFIED + NATIVE FIRST/LAST ROWS VERIFIED,1OBxY0dpMSlHHp0x5gqJz38hPZynhkaPWDZAJTqNEL50
c4c50604ac67_04_TECHNICAL_APPENDIX_V2.pdf,https://drive.google.com/file/d/1T0V6dR9KUfHgwjsodfyL-t3cRmBwZBks/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,c4c50604ac672d5998ac8f490ee00642f952b432ed714d4275a8d193c63dbd5d-original,EXACT RAW BYTES VERIFIED — SHA-256 match,1T0V6dR9KUfHgwjsodfyL-t3cRmBwZBks
READING COPY 01_EC-005_Canonical_A2_Fold-Gap_Identity [c53c3b6e2eab],https://docs.google.com/document/d/1oAcJiM44sofdaXW9_mYWjscaK1736Wu6i2iGEbE46yI/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,c53c3b6e2eabbef4b5b2edad6db0f6c7523285c0951bbfbfcd43448540034c3d,NATIVE TEXT VERIFIED — original governs layout,1oAcJiM44sofdaXW9_mYWjscaK1736Wu6i2iGEbE46yI
READING COPY 07_REVIEW_RESPONSE_FORM [c7c074ef960b],https://docs.google.com/document/d/1SCI1S4RVUBHvZ0pOTg1zBOcTf-8CsYeIaAAIiQkySgs/edit?usp=drivesdk,docx,RESEARCH_SOURCE_CHECK_STATUS,c7c074ef960b6db9e6168bf0c2f51b995b17c82adc55d75af3530c6612222ecf,EQUATIONS NEED COMPANION — linked notice verified; original retained,1SCI1S4RVUBHvZ0pOTg1zBOcTf-8CsYeIaAAIiQkySgs
c90bac426154_05_REPRODUCTION_GUIDE_V2.pdf,https://drive.google.com/file/d/1050ezyHTc7ZChrlGuEpnik_kQXC8m3yE/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,c90bac426154cf506b0e41b8e8f6da3245720db54f752485d0cd54e489292de9-original,EXACT RAW BYTES VERIFIED — SHA-256 match,1050ezyHTc7ZChrlGuEpnik_kQXC8m3yE
READING COPY 08_EC-013_Conditional_Elder-Rule_Defect_Dichotomy [cfc112683e45],https://docs.google.com/document/d/1mBmjtnFcV5NRmfLB2U1lpDTAFK5UuWt5Z9M-3_8lN7g/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,cfc112683e45890e5048a98916a8773da07a2db12c672a6ca7125fba02eb803e,NATIVE TEXT VERIFIED — original governs layout,1mBmjtnFcV5NRmfLB2U1lpDTAFK5UuWt5Z9M-3_8lN7g
READING COPY Text2 [d0486b91c37b],https://docs.google.com/document/d/1jJV4V5dtXOi4rZe7x_2xnq4uJNVAicdmGV9aLIuwX6s/edit?usp=drivesdk,docx,PERSONAL_EARLIER,d0486b91c37bf18728b3013514a99f2b40bcefab591e7a12f50daaf8b8cdac3d,NATIVE TEXT VERIFIED — original governs layout,1jJV4V5dtXOi4rZe7x_2xnq4uJNVAicdmGV9aLIuwX6s
READING COPY 15_EC-021_Uniform_Positive_Typed_Finite-Q4_Palm_Mass_of_the_Fixed-q_Corridor [d1a408dad507],https://docs.google.com/document/d/1Du3GDd8GxG-_szMD5K9xtHGuzogpFqOpQ3WK0dQKdB0/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,d1a408dad50730ac9d665208f44048e11104959350ddadca7dad4c576e57ef52,NATIVE TEXT VERIFIED — original governs layout,1Du3GDd8GxG-_szMD5K9xtHGuzogpFqOpQ3WK0dQKdB0
d23206ea1307_00_READ_ME_FIRST_V4.pdf,https://drive.google.com/file/d/1EzsFZ1n0rfeBvrjCdx3JIyLAcZVcxYvY/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,d23206ea1307f4ab251111af8c5a9d5e0ddbd86706742838887607697a6ed1d9-original,EXACT RAW BYTES VERIFIED — SHA-256 match,1EzsFZ1n0rfeBvrjCdx3JIyLAcZVcxYvY
DATA READING COPY wedge_finer.tsv [d51d79741b8d],https://docs.google.com/spreadsheets/d/1xR86TAdClmJVGPsLL_ldNT4OBMN-vGodDi2lRKNuqCw/edit?usp=drivesdk,sheet,RESEARCH_SOURCE_CHECK_STATUS,d51d79741b8da72e61b427463f744ad04f6a28009ce55ec6d3e4f685c931bd8e,LOCAL CELLS VERIFIED + NATIVE FIRST/LAST ROWS VERIFIED,1xR86TAdClmJVGPsLL_ldNT4OBMN-vGodDi2lRKNuqCw
d95c11707359_02_STATUS_DOSSIER_V3.pdf,https://drive.google.com/file/d/10-Qot5eoXPNCJZYaVQmsAcLqGcEIMFHT/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,d95c117073594dd1effad2279a6480634e6ebf26b9b19a292dc64291744e199f-original,EXACT RAW BYTES VERIFIED — SHA-256 match,10-Qot5eoXPNCJZYaVQmsAcLqGcEIMFHT
d9ac23bf50de_page-18.png,https://drive.google.com/file/d/1OooGCZqrynGrpctA_41YbUYw0WdkR-ns/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,d9ac23bf50de264f0d391601d3a32fcf09053dd1878ece09f7bad4623612ec70,EXACT RAW BYTES VERIFIED — SHA-256 match,1OooGCZqrynGrpctA_41YbUYw0WdkR-ns
ddeb1b682386_06_SUPPLEMENT_V3.pdf,https://drive.google.com/file/d/1ktYACxar-T1Ol5Mby5q2d7KGG6aqQah3/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,ddeb1b6823865122f35c67d863384100ebb27e615cfc1ba5f06fd4f7e28970a7-original,EXACT RAW BYTES VERIFIED — SHA-256 match,1ktYACxar-T1Ol5Mby5q2d7KGG6aqQah3
READING COPY 07_REVIEW_RESPONSE_FORM_V2 [e2083645f20a],https://docs.google.com/document/d/1qq_Nx2naZxXuFBoEVc1ymcNRusb48yTWwRWQhk4N6ic/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,e2083645f20ac87bdca5094749a626d56ce6fa77f1fe7bb7173705074b7c785b,NATIVE TEXT VERIFIED — original governs layout,1qq_Nx2naZxXuFBoEVc1ymcNRusb48yTWwRWQhk4N6ic
READING COPY 06_EC-011_Adjoint-Orbit_Conservation_and_Section_Normalization [e5c5afeb545d],https://docs.google.com/document/d/1xHIc2n4OD-1Q_o8bgPBzz7qMK4gvTw27-Jcf8cAaYv8/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,e5c5afeb545d3ceb46c3f32be0f2cf09e137e518d0bee49a610a8996b28ba018,NATIVE TEXT VERIFIED — original governs layout,1xHIc2n4OD-1Q_o8bgPBzz7qMK4gvTw27-Jcf8cAaYv8
READING COPY 00_READ_ME_FIRST [e5ff3401abe2],https://docs.google.com/document/d/1KVUsPCpEe4lHFklVl34xydKMlsorkkOy7rU9ue5QbBA/edit?usp=drivesdk,docx,RESEARCH_SOURCE_CHECK_STATUS,e5ff3401abe278742d1ecabc45c5a94b5f4e259e7183112209497c4b23838318,EQUATIONS NEED COMPANION — linked notice verified; original retained,1KVUsPCpEe4lHFklVl34xydKMlsorkkOy7rU9ue5QbBA
e799c74c958e_page-04.png,https://drive.google.com/file/d/1ci2EqwEbCQg8ZI8bL3nH4sXxTHfE5m75/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,e799c74c958ecb864cd7256644301dd064a09f979432d4d59cf2bdbaa611f005,EXACT RAW BYTES VERIFIED — SHA-256 match,1ci2EqwEbCQg8ZI8bL3nH4sXxTHfE5m75
DATA READING COPY region_C3.json [e79ec8bb5de1],https://docs.google.com/spreadsheets/d/1ii6PQjWqXSjsCMoMclysdf2oib-8ESBwnHilRi_KurU/edit?usp=drivesdk,sheet,RESEARCH_SOURCE_CHECK_STATUS,e79ec8bb5de1b9c7c99143f607b52d688486a769be299bb2bb19d65089621dcd,LOCAL CELLS VERIFIED + NATIVE FIRST/LAST ROWS VERIFIED,1ii6PQjWqXSjsCMoMclysdf2oib-8ESBwnHilRi_KurU
READING COPY 13_EC-018_Full-Dimensional_Interval-Certified_Degree-Four_Route-B_Box [e81872e0aa15],https://docs.google.com/document/d/1BwP9qHJJOyvTNhy-0jYYg3hsnIiKQPxFdwbRTqrEtO8/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,e81872e0aa150d117d3a07ff82ac660e5f932693bdd3c3f9be227045e2b90c6d,NATIVE TEXT VERIFIED — original governs layout,1BwP9qHJJOyvTNhy-0jYYg3hsnIiKQPxFdwbRTqrEtO8
READING COPY Copy of Evaluating the Λ-Dialectic Framework [e9be90bb2cef],https://docs.google.com/document/d/1vGUCX-i0oyhxV0yNRCviJYYgdMg-vjklGwHIhE2l3Vc/edit?usp=drivesdk,docx,QUARANTINE_OR_HISTORY,e9be90bb2cef8c497f64a2ac517062a37811985da10fcd711ba81ffd42e34f03,NATIVE TEXT VERIFIED — original governs layout,1vGUCX-i0oyhxV0yNRCviJYYgdMg-vjklGwHIhE2l3Vc
READING COPY 03_EC-007_Planar_Coalesced_Six-Pin_Conditional_Jet_Law [ecfd3f864b3a],https://docs.google.com/document/d/17laaaGF_khHdd_SFWIRdObkBT1GaEBzgQIb4bSzxgK4/edit?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,ecfd3f864b3a8e87a72ea4d0f3493e56a134542487ffe281dccc6c325d17470e,NATIVE TEXT VERIFIED — original governs layout,17laaaGF_khHdd_SFWIRdObkBT1GaEBzgQIb4bSzxgK4
f063c76ee3bb_page-03.png,https://drive.google.com/file/d/1HeHmPR8IK0104Xjf4IYKkDai1wG0PfUS/view?usp=drivesdk,binary,RESEARCH_SOURCE_CHECK_STATUS,f063c76ee3bbebbf762e9eb5edcb1e2d3019ed9123ac8c993846ec2e4a5b594a,EXACT RAW BYTES VERIFIED — SHA-256 match,1HeHmPR8IK0104Xjf4IYKkDai1wG0PfUS
